ticker,price,transaction_date,transaction_type,quantity,account_number,create_date
BDXA,$2311.51,2019-11-12,buy,4790,700947545-8,2020-03-08 07:28:21
NC,$2025.47,2016-01-18,buy,753,508096224-0,2019-03-10 03:34:55
PRO,$1693.30,2018-06-28,buy,3783,398713126-8,2020-01-29 02:45:26
IRM,$222.21,2020-08-10,sell,2780,636454711-7,2017-07-17 02:27:27
AEP,$1116.33,2021-12-31,sell,3352,203814737-X,2015-05-19 04:57:06
LGIH,$1072.38,2021-12-08,sell,1916,839288025-0,2022-05-30 22:56:36
SIX,$2201.88,2018-10-31,buy,825,451864467-0,2017-11-17 11:35:05
OMER,$1479.92,2016-10-15,buy,1949,258925438-5,2019-08-25 02:05:14
MACQU,$399.24,2020-12-24,sell,3241,968879955-6,2018-04-12 08:13:23
WRK,$1294.17,2017-05-25,buy,4343,752708004-3,2015-12-27 07:19:42
WCST,$1436.49,2017-03-28,buy,4926,620785985-5,2019-03-13 11:52:56
BRK.A,$408.68,2021-10-25,buy,2357,308477595-8,2015-02-10 08:01:19
DTE,$1672.15,2020-05-03,buy,3778,806807198-9,2016-09-13 12:44:16
SGMS,$1238.64,2017-08-28,sell,3724,556281039-5,2017-01-28 00:28:41
LPT,$1307.18,2018-04-19,sell,4297,771559181-5,2016-01-03 23:21:32
UFCS,$1638.90,2017-12-12,buy,3180,263164141-8,2017-03-22 13:50:03
NXTM,$87.86,2019-05-03,sell,3049,003505157-4,2020-12-05 06:08:44
EACQ,$699.12,2017-09-02,sell,2389,226726013-1,2016-06-04 00:59:25
SUM,$769.82,2021-02-03,buy,133,270854616-3,2020-09-30 23:45:46
RAS^C,$2457.00,2018-05-22,buy,4176,803225854-X,2015-01-31 19:09:45
NMM,$2262.89,2015-08-26,sell,2453,934452948-5,2022-07-24 23:14:37
ARCB,$237.41,2020-04-14,sell,4440,027270691-4,2020-01-15 11:34:02
ADXSW,$1407.23,2015-08-15,sell,4350,428054992-3,2021-02-14 19:19:59
HQH,$733.41,2018-05-01,sell,1274,193971982-8,2016-10-03 12:01:41
POST,$325.55,2017-02-22,buy,1588,923061935-3,2022-01-21 04:43:02
GBL,$1032.99,2018-04-01,buy,2930,067035028-1,2016-10-29 19:40:15
ELF,$1636.85,2018-11-22,sell,3375,871488975-7,2019-09-07 23:45:57
GS^C,$693.44,2022-07-23,sell,1346,548711735-7,2017-10-09 14:51:39
ISD,$1682.72,2020-07-04,buy,4361,619407060-9,2017-04-16 02:36:53
WFT,$268.29,2017-04-19,sell,2486,348178141-5,2016-09-11 14:05:36
QADB,$1195.38,2016-11-10,buy,2852,743902508-3,2018-04-26 05:39:18
ORCL,$160.48,2017-03-03,buy,3617,500591648-2,2022-03-20 17:50:13
LGND,$343.98,2016-05-21,sell,2445,913272704-6,2015-11-14 11:12:20
BOFIL,$681.19,2015-04-18,buy,1302,748419615-0,2019-08-10 13:56:37
PDS,$326.39,2015-09-09,sell,3917,784130519-2,2017-01-27 07:36:29
DTYL,$1087.71,2021-08-28,sell,4938,893324571-5,2020-09-14 09:07:49
SAH,$1512.28,2021-10-09,buy,4275,817110628-5,2015-02-13 03:16:03
IHC,$600.28,2022-05-05,buy,1241,636957752-9,2021-07-09 04:52:01
BATRK,$2298.71,2016-07-02,sell,1217,350194903-0,2017-02-02 13:57:34
SNE,$1941.02,2019-08-14,buy,3339,697437777-0,2021-05-26 15:24:29
LBF,$1031.08,2018-07-12,sell,2615,306803427-2,2019-07-31 00:20:30
SGBK,$771.20,2017-05-02,sell,4037,585167494-6,2020-09-06 22:01:30
PEP,$2491.84,2020-03-16,buy,4819,166237167-5,2016-08-10 10:18:49
AGM^A,$2473.11,2020-01-15,sell,1907,784790523-X,2018-06-26 10:26:08
PLNT,$2316.14,2020-05-28,buy,4193,300324695-X,2020-07-07 03:15:35
EFT,$1075.85,2019-06-21,sell,1282,737528269-2,2015-11-12 12:15:52
IRM,$1888.92,2015-02-11,buy,2392,442950227-7,2021-03-01 16:11:44
NOVN,$1700.56,2019-11-29,sell,3146,248200405-5,2022-08-07 16:40:05
APLE,$765.71,2019-02-10,buy,4254,457213228-3,2017-05-25 22:00:53
EQBK,$1223.97,2020-11-08,sell,830,199004396-8,2022-03-15 22:01:52
NCI,$166.31,2016-10-07,buy,4002,292052880-7,2018-03-20 00:35:37
ELF,$992.52,2017-05-29,sell,3709,843986878-2,2015-05-06 10:10:45
PPH,$1401.43,2016-06-15,sell,417,499969084-5,2020-07-02 02:43:36
KRP,$854.59,2022-07-20,sell,4413,290155669-8,2019-05-17 15:53:17
BGS,$612.81,2015-05-19,sell,3981,817707299-4,2017-04-16 00:51:29
DTUL,$1718.83,2020-01-08,buy,2759,376397753-8,2015-06-21 05:56:35
PVBC,$1462.47,2019-07-21,buy,804,785665160-1,2018-06-17 01:53:15
OXBR,$1624.04,2016-02-07,sell,1564,677682522-X,2017-12-01 03:09:38
TPC,$1874.31,2017-07-28,sell,4650,557410258-7,2019-10-22 13:41:33
GURE,$570.20,2020-12-22,buy,2072,153100230-7,2018-07-06 10:27:04
STC,$2015.47,2017-06-30,sell,3047,108524759-7,2018-06-20 19:43:39
BGB,$1900.23,2021-07-25,buy,3743,295405789-0,2019-05-19 10:43:45
TBNK,$1086.73,2015-06-14,sell,2692,635969728-9,2018-07-19 03:35:49
OTEL,$1029.22,2017-08-10,sell,431,140663092-6,2020-05-16 11:25:59
HEQ,$1393.20,2021-08-08,sell,1843,086467369-8,2021-05-12 16:59:53
FINQ,$2013.61,2020-09-15,buy,2633,107393822-0,2021-09-25 10:24:02
ESIO,$1049.78,2016-01-22,sell,4881,948901970-4,2022-04-11 10:34:18
MFCB,$1493.81,2015-09-10,sell,3317,384298174-0,2019-12-02 19:07:20
MUI,$316.60,2018-03-26,buy,3655,388694406-9,2021-03-16 17:05:30
SQQQ,$1811.37,2022-05-03,sell,4227,546936603-0,2016-08-18 03:25:07
ORPN,$64.14,2021-04-05,buy,178,469059138-5,2021-09-18 12:01:35
MTBC,$2024.20,2017-09-24,buy,2389,456123915-4,2017-01-06 13:41:39
GTT,$487.99,2021-10-10,sell,4641,523482712-7,2017-01-25 01:55:09
SMP,$1196.71,2020-06-11,sell,3518,696673790-9,2015-05-15 11:21:23
WMS,$95.22,2022-04-08,buy,4319,125443283-3,2019-04-07 15:21:45
WNEB,$1358.60,2019-07-10,buy,42,959679844-8,2016-07-29 23:40:57
ACH,$786.62,2017-04-24,sell,4586,038975453-6,2015-09-21 16:36:46
ROKA,$534.22,2018-04-09,buy,3940,854564008-0,2020-08-04 05:20:12
FF,$311.96,2016-10-18,buy,4940,036257394-8,2021-12-19 09:13:22
CRNT,$604.35,2020-01-20,buy,1468,554341607-5,2021-11-15 06:47:48
PTGX,$1944.61,2015-05-04,sell,518,447740628-2,2016-07-22 00:07:49
VOD,$514.68,2019-09-27,buy,3365,135827627-7,2016-08-13 01:44:37
JCP,$1277.04,2017-06-06,sell,806,028447169-0,2016-06-18 11:35:21
DFT,$2064.51,2020-03-25,buy,2690,144082083-X,2020-05-21 03:12:33
HRMNU,$1807.47,2021-10-18,buy,2351,444976925-2,2017-10-14 16:12:53
PMD,$84.07,2016-05-28,sell,2800,622346337-5,2017-07-03 05:08:34
CNET,$1588.45,2022-02-19,sell,3580,651233618-6,2018-01-14 07:53:36
ALR,$678.23,2018-12-25,sell,1989,107358230-2,2019-06-27 19:06:59
TAHO,$1020.20,2022-04-18,sell,244,995895975-5,2015-12-02 20:21:56
MPACU,$1960.89,2017-08-08,sell,4305,017985566-2,2015-06-25 00:03:48
SCE^G,$1816.70,2017-03-04,buy,2496,221747354-9,2017-07-05 11:50:04
EACQ,$2007.95,2017-02-20,sell,2131,165266233-2,2016-12-06 01:49:49
AYX,$731.65,2015-03-16,sell,4637,322220642-2,2019-09-22 18:08:37
PFSI,$1098.71,2015-04-12,buy,409,113576175-2,2021-06-17 01:21:22
MS^F,$370.17,2017-07-20,buy,3691,717072376-X,2016-05-04 14:59:30
SUI,$592.45,2021-12-02,buy,1952,431989345-X,2021-04-13 10:56:54
SPPI,$995.14,2016-08-03,buy,1705,458241205-X,2019-03-18 19:01:44
TURN,$2066.63,2018-04-10,buy,285,211044963-2,2022-03-20 03:33:25
AMRS,$2052.15,2017-12-24,sell,663,690765737-6,2015-04-06 03:52:03
BGB,$598.59,2019-08-09,buy,4890,399860156-2,2018-04-24 13:59:56
MUJ,$211.54,2018-01-02,sell,521,589326974-8,2018-02-18 20:41:31
REN           ,$1569.61,2015-10-12,sell,1295,444389870-0,2020-08-10 02:53:13
TILE,$1968.90,2021-09-25,buy,227,518076762-8,2018-06-23 18:33:30
UTMD,$2049.08,2017-06-28,buy,4097,770943509-2,2021-10-30 18:14:32
MON,$2499.02,2020-11-07,sell,3676,579944420-5,2017-11-16 19:39:08
TCMD,$1824.28,2022-02-02,buy,722,234391548-2,2016-07-12 15:29:04
SCKT,$2258.01,2021-07-28,sell,2976,611355385-X,2021-04-26 19:15:22
FSCE,$1813.39,2017-10-18,buy,2862,753056592-3,2018-01-29 16:53:46
IRR,$2331.97,2020-10-03,buy,3356,336215965-6,2020-12-19 17:03:41
IGI,$1556.16,2020-03-14,buy,4919,549949614-5,2016-01-23 12:35:34
GJS,$1635.34,2018-11-01,sell,3320,682628575-4,2019-03-17 18:42:50
NTRA,$592.24,2017-05-11,sell,3034,686548793-1,2015-04-02 20:09:45
PRH,$1054.31,2016-03-16,sell,508,785211585-3,2017-06-18 12:53:27
BBH,$1407.34,2018-06-23,buy,2779,632500320-9,2016-12-14 22:31:16
CS,$417.05,2021-06-12,buy,4397,237453427-8,2015-01-25 07:19:01
CMTL,$1484.26,2016-11-09,buy,3388,572247876-8,2020-11-14 21:15:57
UCBA,$1976.67,2019-02-15,buy,2125,010738972-X,2016-12-23 14:18:56
MMDM,$1369.39,2017-06-27,buy,953,961701278-2,2016-10-28 04:07:33
DFT,$553.50,2015-12-02,sell,261,264513483-1,2018-03-27 19:03:36
NXQ,$2465.79,2015-12-21,buy,1915,014470607-5,2016-11-15 05:03:04
NNN,$429.76,2022-08-08,buy,4466,699888333-1,2020-11-30 04:44:52
BIOL,$1414.08,2022-03-01,sell,4435,631587439-8,2017-09-11 18:06:57
GIL,$139.66,2018-07-18,buy,3154,922176101-0,2016-09-17 19:25:57
SMCP,$385.30,2015-05-16,sell,1730,827211650-2,2022-05-06 19:58:33
PSB^V,$365.95,2019-06-01,buy,1787,238686156-2,2020-09-11 22:34:24
K,$1008.60,2019-08-19,sell,1448,571278881-0,2021-08-09 13:01:43
GLPG,$2056.77,2019-11-23,sell,3631,624156983-X,2019-02-07 11:15:05
TCO^K,$289.84,2015-03-21,sell,2462,420075035-X,2017-07-20 00:30:20
EXK,$1457.59,2022-05-12,sell,759,872642401-0,2021-12-09 23:11:44
STM,$2171.13,2017-12-25,sell,4401,116650614-2,2019-11-12 16:31:56
MLNK,$1978.73,2017-01-03,buy,1075,102013439-9,2017-10-11 13:59:00
XOG,$437.86,2016-12-16,buy,399,187096461-6,2020-09-27 01:24:13
GAB^H,$1780.59,2018-01-26,sell,4440,105043421-8,2018-02-19 20:39:54
BKHU,$50.19,2019-02-14,buy,3597,673611505-1,2019-07-29 07:40:39
HR,$1328.76,2021-10-09,buy,3169,310874451-8,2019-07-04 22:26:08
PSB^T,$2461.82,2019-05-24,sell,1471,608657220-8,2020-05-01 03:10:55
NBN,$2465.01,2018-11-21,buy,1712,093894190-9,2016-01-21 20:17:39
VLO,$1100.53,2021-07-17,buy,3779,867306493-7,2018-12-06 10:41:59
TPC,$1954.04,2019-10-07,buy,1493,912526606-3,2015-08-01 07:16:10
ELP,$2381.69,2016-02-13,sell,1626,585886334-5,2015-07-29 23:53:52
CSFL,$998.96,2018-12-21,buy,1615,335732081-9,2017-06-13 10:03:22
VOXX,$1597.67,2018-09-08,buy,4191,515596467-9,2022-07-08 21:06:28
CPB,$766.34,2016-03-28,buy,4534,087321465-X,2021-06-15 01:31:21
PSDV,$725.79,2016-03-31,buy,2803,049439917-1,2021-03-27 09:04:51
CY,$588.05,2019-05-04,buy,2774,021043525-9,2021-06-08 01:00:40
UBP^F,$276.96,2015-09-07,sell,163,140896531-3,2015-10-15 12:01:33
GPT^A,$1799.33,2018-04-03,buy,1106,368426199-8,2015-02-06 15:55:57
JSYNU,$200.87,2016-04-22,sell,4004,886212164-4,2020-09-25 08:22:11
RY,$508.52,2016-03-30,sell,4343,153590805-X,2022-08-09 08:51:53
WEC,$1322.94,2017-04-05,buy,1616,466769920-5,2019-03-18 23:04:56
JHD,$2297.79,2019-09-10,sell,478,632607233-6,2015-04-05 12:06:55
CLI,$1518.90,2021-01-16,sell,4147,680269086-1,2017-09-02 03:39:17
KELYB,$683.73,2019-07-06,sell,4648,932441423-2,2018-08-18 21:46:27
EGY,$1547.16,2018-12-27,sell,3687,230821334-5,2015-12-10 04:53:40
TVTY,$1437.86,2019-09-16,buy,3557,186880433-X,2016-04-11 01:23:26
MATW,$1531.96,2017-10-25,buy,993,342508546-8,2022-05-12 17:38:57
UN,$1013.41,2018-01-19,sell,3344,229816806-7,2019-09-20 17:29:22
KOPN,$1793.43,2021-11-04,sell,3936,177523131-3,2017-10-09 20:43:45
HEI,$1789.92,2015-05-09,buy,120,317053838-1,2017-06-30 11:28:29
AEHR,$972.30,2018-10-18,buy,2110,791464053-0,2019-07-18 03:16:55
TMUSP,$345.83,2017-10-25,buy,2536,442284051-7,2018-10-25 01:55:16
PNC.WS,$193.66,2018-12-19,sell,1805,354886410-4,2018-10-17 22:51:34
ELS^C,$347.12,2021-11-27,sell,921,355456379-X,2018-04-16 21:26:46
HIL,$828.85,2015-02-11,sell,4943,749130440-0,2022-05-16 03:04:01
MTB,$507.49,2017-06-13,sell,2396,067359672-9,2020-03-10 09:20:41
WILC,$1414.81,2019-04-19,sell,2196,388030098-4,2018-04-30 18:42:07
PDBC,$442.92,2020-02-17,sell,1205,337697894-8,2018-07-18 03:09:42
TEO,$1833.71,2021-11-14,sell,2843,363019314-5,2020-09-28 17:49:10
PDS,$1965.29,2020-12-03,buy,1450,948422603-5,2020-05-03 06:58:12
EYESW,$1876.58,2020-05-02,buy,2977,989462036-1,2019-11-02 00:39:32
RNP,$876.78,2021-09-15,sell,3113,300074252-2,2017-10-06 05:29:38
AMN,$1386.34,2019-01-07,sell,2682,949671034-4,2019-08-12 12:58:27
PLCE,$13.19,2016-07-17,buy,4765,036902637-3,2019-08-11 03:30:04
PPHM,$1995.98,2015-11-10,sell,3466,482196563-1,2019-04-04 00:07:27
ENS,$852.61,2020-12-02,sell,2810,553735345-8,2020-11-14 10:30:44
TTF,$1866.34,2020-03-16,sell,492,743134524-0,2021-08-22 17:49:38
NRK,$2357.13,2021-05-25,sell,3481,668788251-1,2020-07-27 21:07:05
JMP,$839.09,2017-03-03,sell,2542,741004773-9,2022-03-03 09:50:07
CFMS,$1029.62,2018-12-26,buy,1527,319136723-3,2019-02-28 19:05:55
OPHC,$2104.68,2021-04-24,sell,1505,453339679-8,2015-02-15 15:34:05
CLNS^G,$861.93,2016-05-22,buy,4795,182899903-2,2015-08-27 17:48:37
SLNOW,$1267.18,2020-10-18,sell,536,463061846-5,2018-11-02 02:50:26
MIIIW,$1838.89,2015-03-03,buy,970,213898227-0,2015-02-11 21:04:33
VWR,$828.24,2016-07-11,buy,470,275737888-0,2015-04-19 13:06:49
ATXI,$727.35,2019-05-07,buy,897,833084233-9,2015-10-20 06:27:42
FYC,$1234.01,2019-08-18,buy,3092,754404987-6,2019-10-19 18:07:52
WOOF,$189.17,2020-09-08,sell,1835,846775940-2,2019-05-30 12:42:07
SPG^J,$1391.47,2020-01-21,buy,2933,982692266-8,2017-06-20 14:35:49
BIO,$2369.44,2020-11-20,sell,2356,776530187-X,2016-10-18 00:31:49
SMCP,$2359.59,2016-02-23,buy,3229,921570720-4,2020-05-16 03:10:45
SGBX,$1413.59,2022-05-29,sell,3344,038930754-8,2015-06-21 08:51:27
MOTA,$411.90,2016-09-17,buy,3743,122037553-5,2019-03-25 05:34:45
ASRV,$511.64,2015-10-28,sell,2073,562095596-6,2019-12-27 04:07:24
ANH^A,$1454.43,2015-02-11,sell,4243,743629597-7,2017-03-07 14:42:55
LMHA,$92.65,2021-12-22,buy,1997,856798444-0,2019-04-26 21:14:34
PEB^D,$769.24,2015-03-14,sell,289,711732040-0,2020-01-06 04:19:10
MSG,$1162.49,2016-05-02,sell,3659,853867745-4,2015-05-22 13:39:28
JCTCF,$2051.12,2016-10-03,sell,839,067055165-1,2015-10-04 13:07:41
TBPH,$94.36,2019-02-21,sell,3488,301669117-5,2015-04-17 02:20:14
PRTK,$2030.52,2020-02-18,buy,1246,210761194-7,2021-08-27 10:28:40
TCO^K,$2246.93,2022-02-05,sell,2250,813565892-3,2020-10-07 07:52:46
TTMI,$1878.33,2021-03-07,buy,2046,605475586-2,2020-10-02 10:42:19
AGCO,$251.88,2018-04-06,sell,3120,480228486-1,2018-12-09 10:30:50
AHP^B,$1277.92,2022-01-15,buy,4680,937304232-7,2017-02-09 14:09:14
SGC,$1422.49,2015-07-15,buy,3945,296100737-2,2016-08-12 04:26:30
DTYS,$1806.76,2017-05-14,buy,4262,802253242-8,2016-11-14 14:34:43
BCEI,$1724.48,2022-03-04,sell,2089,760235718-3,2016-02-20 17:37:38
EOS,$2304.66,2019-11-26,buy,590,093333776-0,2021-08-31 16:37:18
SRUNU,$156.85,2019-03-22,sell,2513,931823629-8,2015-10-18 06:55:54
CLDR,$790.32,2018-09-04,sell,1251,356379698-X,2019-09-13 06:53:39
PLCE,$1361.25,2019-08-17,sell,2939,455845883-5,2018-06-28 05:12:12
ZBRA,$2375.44,2017-02-26,sell,4616,732082052-8,2017-05-08 07:03:26
ORBK,$2119.40,2017-01-10,sell,949,322119884-1,2022-03-14 01:10:15
HAE,$2288.58,2016-12-30,sell,1195,452238928-0,2022-03-19 02:35:57
CDXS,$2386.31,2021-06-24,sell,2425,992539962-9,2020-11-24 05:01:52
GFN,$513.73,2020-01-17,buy,443,077375647-7,2017-06-14 18:04:03
CTZ,$1505.61,2022-08-08,sell,4672,782353318-9,2020-03-16 18:29:13
GOOGL,$1223.08,2021-12-03,sell,4269,584003769-9,2015-06-19 18:46:02
FOR,$1112.62,2018-05-26,buy,2747,538770761-6,2020-07-21 15:05:11
PDS,$458.37,2019-04-09,sell,4881,197834267-5,2021-12-22 09:50:59
SB^B,$542.22,2020-06-10,buy,2180,892361050-X,2020-06-04 01:28:59
CNXC,$533.27,2019-12-06,sell,1720,396718231-2,2017-01-10 01:18:31
ECC           ,$1461.88,2019-07-23,sell,903,438878583-0,2020-02-18 03:32:54
PFGC,$1586.89,2018-09-21,buy,4110,494859512-8,2016-05-15 11:37:07
GEB,$1716.33,2021-04-22,buy,2518,301040194-9,2015-04-04 13:11:09
HTH,$1692.51,2021-03-18,buy,3276,047214875-3,2020-10-02 23:57:45
NXEO,$1103.72,2017-06-06,sell,4072,985630209-9,2017-03-01 02:07:12
MBTF,$732.69,2016-04-19,sell,321,257479845-7,2017-12-03 21:15:31
CDK,$1702.59,2016-06-29,sell,4420,978565701-9,2021-11-12 01:04:27
FSFG,$1134.79,2020-05-25,sell,4186,069538616-6,2021-12-01 07:50:29
WEYS,$1322.23,2015-11-14,sell,4543,990994422-7,2017-05-13 08:17:50
FIF,$474.51,2016-03-21,sell,2138,202645207-5,2022-06-01 06:51:49
DFT,$1764.12,2019-03-09,sell,2355,460532336-8,2017-06-26 01:02:48
CBL^E,$369.82,2020-02-06,buy,1382,560332464-3,2019-06-23 16:39:33
MINDP,$421.10,2021-12-27,buy,4418,401148240-4,2018-08-05 20:52:29
DXPS,$1780.52,2022-07-20,sell,1062,210347130-X,2020-02-18 04:02:51
TOWR,$2194.26,2020-05-10,sell,71,657282177-3,2017-12-12 18:08:24
EIX,$304.43,2019-10-22,sell,213,350673637-X,2021-06-12 07:44:29
USATP,$1687.45,2019-10-08,sell,3373,105387143-0,2019-01-05 07:09:11
SRRA,$2192.86,2017-05-20,sell,3173,809905707-4,2021-12-23 00:35:51
IRET^B,$954.05,2019-11-04,sell,3725,531501176-3,2017-04-27 09:18:59
VLY^A,$206.08,2021-04-20,sell,3156,238902579-X,2020-08-11 19:56:17
ROST,$1923.04,2020-04-26,buy,1166,588681609-7,2017-09-30 06:29:30
CIM,$924.31,2020-10-15,sell,4414,148616560-5,2019-10-17 06:54:06
WALA,$1898.72,2019-05-15,sell,157,834494583-6,2020-06-25 19:18:01
MFD,$1984.38,2022-04-16,sell,4043,907857083-0,2020-10-22 12:20:08
SPLK,$1205.42,2018-05-05,buy,4656,642579950-1,2019-06-14 23:49:37
MRUS,$1534.89,2016-09-07,buy,2145,781924129-2,2016-02-02 07:17:52
LGCYP,$691.71,2018-03-18,buy,2872,141983990-X,2017-07-04 18:22:04
CAJ,$324.89,2020-10-07,buy,4596,219444568-4,2021-04-14 04:39:31
SALT,$2283.44,2021-11-11,sell,683,095765444-8,2016-05-09 11:10:27
ARCI,$316.22,2019-05-25,buy,4108,914853426-9,2016-07-17 07:40:01
POL,$1652.85,2019-09-18,buy,2105,088413804-6,2021-09-06 20:39:05
CYOU,$2238.08,2019-08-30,sell,366,836079512-6,2019-06-20 03:53:03
ASRVP,$1562.10,2015-11-23,buy,425,981130899-3,2020-05-15 11:36:07
PAYC,$1827.65,2017-09-18,sell,4707,370409154-5,2022-04-18 07:39:43
OPTT,$1733.97,2020-12-13,sell,4219,836905603-2,2018-10-03 20:07:08
AVHI,$71.10,2020-07-22,sell,4840,012246147-9,2017-07-11 06:40:56
WNRL,$124.64,2017-07-14,sell,4812,615799473-8,2017-02-04 23:56:25
FCE.A,$327.58,2018-05-27,buy,2629,334676068-5,2015-11-16 20:53:47
LINK,$549.66,2018-09-13,sell,978,866087199-5,2016-01-25 02:40:21
ESXB,$1357.03,2015-09-02,sell,3345,972744165-3,2016-08-04 20:10:22
GBDC,$140.30,2021-04-16,sell,1967,575255656-2,2016-09-03 00:49:19
CELH,$1796.98,2016-02-04,buy,967,729749250-7,2021-08-14 06:53:12
MIDD,$1873.50,2015-09-04,buy,3762,671437075-X,2020-08-22 08:18:48
ORCL,$1404.64,2017-09-16,buy,240,641105976-4,2016-04-22 05:51:24
VBND,$1755.90,2016-07-05,buy,4871,389536971-3,2019-02-04 05:59:39
RADA,$143.26,2021-12-27,sell,2127,627141244-0,2015-09-02 13:40:55
CTMX,$642.61,2019-09-21,sell,1009,188658303-X,2019-09-01 16:15:52
PAACW,$325.12,2021-12-13,sell,4977,799385273-0,2015-05-25 18:57:29
PNRA,$140.12,2017-03-24,sell,4107,230319629-9,2016-04-17 09:10:17
DLTH,$2314.27,2018-12-21,buy,2144,055046110-8,2021-01-06 21:56:36
KEY,$1980.81,2018-08-26,sell,120,281768875-9,2021-09-13 11:00:39
WAGE,$880.91,2021-01-23,buy,2393,291542803-4,2015-08-15 00:04:33
ECCA,$79.27,2019-02-07,sell,1971,861935883-9,2016-06-09 00:38:27
EFT,$2150.43,2022-05-20,sell,116,556677645-0,2017-02-21 02:28:57
NEWR,$813.66,2015-12-02,sell,561,997203589-1,2018-06-15 13:20:37
SFS,$752.79,2022-01-24,sell,2472,449244748-2,2015-09-14 21:04:02
CLDR,$1451.23,2017-03-03,buy,3675,177404135-9,2016-06-12 18:07:11
BBU,$171.05,2015-07-23,sell,4187,033435856-6,2020-08-29 13:22:59
NWY,$493.14,2019-09-09,sell,2481,701623292-1,2019-11-24 14:26:11
USOI,$872.34,2021-04-01,buy,4467,597441194-3,2020-03-01 07:23:57
GYB,$434.02,2020-09-24,sell,4357,814620396-5,2016-08-27 20:48:10
GXP^B,$1397.52,2018-08-12,sell,3892,686016217-1,2016-10-17 00:14:07
NOM,$1032.57,2015-06-03,sell,4905,839654042-X,2019-07-05 12:38:38
SPR,$1997.53,2020-07-10,sell,2668,026107641-8,2016-07-06 20:07:48
TWTR,$184.86,2016-03-22,buy,3624,119175970-9,2015-11-06 03:06:19
MHNC,$2227.86,2019-06-14,sell,867,281712388-3,2021-12-29 02:52:47
FFBCW,$863.00,2019-12-25,buy,3557,232261225-1,2022-02-26 12:58:36
GS^N,$1090.15,2021-06-30,buy,1507,840314400-8,2016-02-15 13:14:53
F,$209.47,2017-05-27,buy,1555,166530017-5,2015-12-03 11:15:28
NCZ,$1142.63,2020-08-20,buy,177,251596531-8,2015-10-20 22:18:33
URBN,$141.12,2015-03-30,buy,767,125246815-6,2018-04-24 23:26:37
CENT,$770.62,2016-05-01,buy,1704,967375851-4,2021-02-27 18:09:25
BIO,$2496.85,2019-02-02,buy,1892,265117734-2,2018-10-05 00:50:52
COMT,$11.51,2015-05-14,buy,3118,068673423-8,2018-04-10 06:44:02
QPAC,$775.43,2022-01-30,buy,3740,414795735-8,2021-06-03 16:51:24
CENT,$1388.48,2020-07-30,sell,3463,739344979-X,2018-04-29 15:27:58
FFWM,$308.39,2020-02-15,sell,689,781950951-1,2019-05-25 01:02:25
AMID,$927.42,2019-06-05,buy,4173,789703082-2,2018-07-11 06:26:08
GMED,$1482.76,2021-08-02,sell,946,083701724-6,2019-05-24 09:56:33
FYC,$1107.65,2018-12-25,buy,2936,710263570-2,2017-06-21 20:51:56
CUBS,$564.49,2018-06-16,sell,1382,719066184-0,2016-04-02 06:13:59
SCE^H,$1868.83,2018-11-22,sell,3382,732957483-X,2022-08-05 14:24:50
UPL,$2153.27,2019-03-22,sell,2375,761959363-2,2019-08-08 19:58:41
LN,$1365.58,2019-06-10,sell,1706,087173923-2,2020-05-30 09:26:11
KMPH,$2440.41,2016-09-08,buy,4158,541059989-6,2022-04-13 11:51:20
RETA,$2060.77,2016-11-20,sell,1187,669614214-2,2021-05-30 02:16:53
RNR,$1641.02,2021-04-09,buy,2459,766450486-4,2022-06-23 10:32:19
ORA,$862.80,2015-08-05,buy,777,013024436-8,2017-04-03 04:54:14
CMU,$552.78,2018-04-29,buy,1654,047316202-4,2015-11-02 23:21:38
TILE,$236.28,2018-03-18,buy,2580,735159539-9,2020-10-03 21:31:56
ENS,$1038.99,2016-08-05,sell,1701,549888918-6,2015-07-15 23:21:56
BLD,$14.46,2022-05-08,buy,4416,179771038-9,2020-01-20 00:35:53
RESN,$1944.73,2015-09-10,buy,1237,415736954-8,2016-01-31 23:26:27
VR,$1749.54,2020-06-16,buy,1343,568032490-3,2017-06-20 12:16:14
EBS,$1471.77,2019-07-28,sell,2112,565871856-2,2018-07-30 00:02:12
AHPAW,$2421.03,2015-11-26,buy,1942,485798009-6,2017-05-27 21:31:11
SQNS,$1689.09,2021-04-18,sell,1119,777257161-5,2016-01-15 10:33:11
GALE,$1427.94,2017-05-14,buy,3866,601304922-X,2018-11-08 04:08:49
TAL,$711.91,2018-02-13,buy,4957,902535874-8,2021-02-15 11:28:35
NJR,$243.62,2018-09-12,sell,3915,543625598-1,2018-12-16 00:49:49
HEQ,$2079.77,2017-12-28,sell,2957,462202638-4,2021-08-09 11:01:13
JGH,$1486.40,2015-02-03,sell,4569,874603567-2,2019-05-31 16:40:20
UDBI,$282.98,2020-06-29,buy,2526,171828056-4,2015-02-23 10:09:38
BOCH,$1112.58,2022-04-17,buy,3489,836408578-6,2021-06-25 06:05:58
ELP,$1822.18,2022-06-24,sell,635,766069775-7,2020-01-09 12:05:25
MUA,$2157.80,2020-03-01,sell,1885,306147853-1,2022-02-03 07:37:45
ICHR,$607.92,2019-03-12,sell,1247,810749759-7,2019-10-18 08:10:03
APEI,$1334.63,2015-02-18,buy,3425,448710570-6,2018-05-18 20:21:09
TUES,$600.52,2020-09-12,sell,4326,036542662-8,2020-04-26 12:16:11
CSWI,$2013.38,2016-06-13,sell,3330,408224985-0,2016-11-17 14:57:25
